Date,Station_Id,Station_Name,Air_Temp_Avg_degF,Air_Temp_Max_degF,Air_Temp_Min_degF,Precip_Accum_in_,Precip_Increment_in,Precip_Increment_Snow_in,Precip_MTD_in,Snow_Depth_in,Snow_Density_pct,Snow_Rain_Ratio
2/19/16,602,Loveland Basin,26,38,14,14.5,0,0.1,1.5,55,24.9,
2/20/16,602,Loveland Basin,29,39,21,14.5,0,0,1.5,53,26,
2/21/16,602,Loveland Basin,25,37,17,14.5,0,0,1.5,53,26,
2/22/16,602,Loveland Basin,18,25,11,14.5,0,0.1,1.5,52,26.5,
2/23/16,602,Loveland Basin,11,24,2,14.5,0.1,0.1,1.5,54,25.7,0
2/24/16,602,Loveland Basin,16,27,4,14.6,0,0,1.6,54,25.7,
2/25/16,602,Loveland Basin,23,34,14,14.6,0,0,1.6,53,26.2,
2/26/16,602,Loveland Basin,28,41,17,14.6,0,0,1.6,53,26.2,
2/27/16,602,Loveland Basin,31,41,22,14.6,0,0,1.6,52,26.7,
2/28/16,602,Loveland Basin,26,40,13,14.6,0,0.1,1.6,52,26.7,
2/29/16,602,Loveland Basin,24,33,13,14.6,0.1,0.1,1.6,51,27.5,0
3/1/16,602,Loveland Basin,23,32,8,14.7,0,0.1,1.7,53,26.4,
3/2/16,602,Loveland Basin,24,30,18,14.7,0.2,0.3,0,52,27.1,150
3/3/16,602,Loveland Basin,29,42,15,14.9,0.1,0.1,0.2,55,26.2,0
3/4/16,602,Loveland Basin,29,39,22,15,0,0,0.3,53,27.2,
3/5/16,602,Loveland Basin,33,45,22,15,0,0,0.3,53,27.2,
3/6/16,602,Loveland Basin,31,39,26,15,0,0,0.3,53,27.2,
3/7/16,602,Loveland Basin,22,27,15,15,0.1,0.1,0.3,52,27.7,100
3/8/16,602,Loveland Basin,18,35,7,15.1,0,0,0.4,53,27.4,
3/9/16,602,Loveland Basin,20,33,10,15.1,0,0,0.4,53,27.4,
3/10/16,602,Loveland Basin,28,43,18,15.1,0,0.1,0.4,52,27.9,
3/11/16,602,Loveland Basin,38,53,29,15.1,0,0,0.4,53,27.5,
3/12/16,602,Loveland Basin,31,40,24,15.1,0.1,0.1,0.4,52,28.1,100
3/13/16,602,Loveland Basin,29,39,23,15.2,0,0,0.5,54,27.2,
3/14/16,602,Loveland Basin,24,29,13,15.2,0.6,0.7,0.5,53,27.7,117
3/15/16,602,Loveland Basin,12,18,6,15.8,0.4,0.5,1.1,63,24.4,125
3/16/16,602,Loveland Basin,14,21,6,16.2,0.4,0.4,1.5,64,24.8,75
3/17/16,602,Loveland Basin,19,28,13,16.6,0.3,0.4,1.9,65,24.9,133
3/18/16,602,Loveland Basin,14,23,10,16.9,0.1,0.2,2.2,69,24.1,200
3/19/16,602,Loveland Basin,14,26,8,17,0.1,0.1,2.3,67,25.1,0
3/20/16,602,Loveland Basin,26,40,10,17.1,0,0.1,2.4,66,25.5,
3/21/16,602,Loveland Basin,35,45,27,17.1,0,0,2.4,64,26.4,
3/22/16,602,Loveland Basin,31,41,20,17.1,0.1,0.1,2.4,62,27.3,100
3/23/16,602,Loveland Basin,17,21,14,17.2,0.6,0.8,2.5,63,27,133
3/24/16,602,Loveland Basin,19,33,11,17.8,0.1,0.1,3.1,72,24.7,100
3/25/16,602,Loveland Basin,17,30,1,17.9,0.4,0.5,3.2,71,25.2,125
3/26/16,602,Loveland Basin,11,23,-2,18.3,0.1,0.1,3.6,75,24.5,100
3/27/16,602,Loveland Basin,20,34,4,18.4,0.1,0.1,3.7,74,25,100
3/28/16,602,Loveland Basin,31,43,18,18.5,0,0,3.8,71,26.2,
3/29/16,602,Loveland Basin,29,44,15,18.5,0.1,0.1,3.8,69,27,100
3/30/16,602,Loveland Basin,16,26,7,18.6,0.2,0.2,3.9,68,27.5,100
3/31/16,602,Loveland Basin,14,28,2,18.8,0,0.1,4.1,73,25.9,
4/1/16,602,Loveland Basin,17,28,3,18.8,0,0.1,4.1,73,26,
4/2/16,602,Loveland Basin,27,44,11,18.8,0.1,0.1,0,71,26.9,100
4/3/16,602,Loveland Basin,32,45,24,18.9,0,0,0.1,68,28.2,
4/4/16,602,Loveland Basin,36,48,23,18.9,0,0,0.1,66,29.1,
4/5/16,602,Loveland Basin,25,36,17,18.9,0.1,0.2,0.1,64,30,200
4/6/16,602,Loveland Basin,29,43,15,19,0,0,0.2,68,28.5,
4/7/16,602,Loveland Basin,33,48,23,19,0,0,0.2,65,29.8,
4/8/16,602,Loveland Basin,35,48,23,19,0,0,0.2,64,30.3,
4/9/16,602,Loveland Basin,33,46,28,19,0.2,0.3,0.2,63,30.8,150
4/10/16,602,Loveland Basin,33,47,23,19.2,0.1,0.2,0.4,64,30.8,200
4/11/16,602,Loveland Basin,32,43,23,19.3,0,0.1,0.5,63,31.6,
4/12/16,602,Loveland Basin,34,47,25,19.3,0,0,0.5,63,31.7,
4/13/16,602,Loveland Basin,35,51,25,19.3,0,0.1,0.5,63,31.7,
4/14/16,602,Loveland Basin,37,49,29,19.3,0.1,0.1,0.5,62,32.4,100
4/15/16,602,Loveland Basin,28,34,20,19.4,0.9,1,0.6,62,32.6,111
4/16/16,602,Loveland Basin,21,29,17,20.3,0.6,1,1.5,75,28.3,167
4/17/16,602,Loveland Basin,22,34,16,20.9,0.2,0.2,2.1,82,27.1,100
4/18/16,602,Loveland Basin,23,36,15,21.1,0,0.1,2.3,78,28.7,
4/19/16,602,Loveland Basin,25,38,15,21.1,0.1,0.2,2.3,77,29.2,200
4/20/16,602,Loveland Basin,29,40,20,21.2,0.1,0.2,2.4,75,30.3,200
4/21/16,602,Loveland Basin,36,53,26,21.3,0,0,2.5,74,30.9,
4/22/16,602,Loveland Basin,41,56,27,21.3,0,0,2.5,70,32.7,
4/23/16,602,Loveland Basin,37,52,25,21.3,0.1,0.2,2.5,68,33.2,200
4/24/16,602,Loveland Basin,31,41,23,21.4,0.1,0.2,2.6,68,33.5,200
4/25/16,602,Loveland Basin,35,48,24,21.5,0.2,0.2,2.7,67,34.3,0
4/26/16,602,Loveland Basin,26,38,19,21.7,0.1,0.1,2.9,68,33.8,100
4/27/16,602,Loveland Basin,27,38,20,21.8,0.1,0.1,3,69,33.5,100
4/28/16,602,Loveland Basin,28,39,21,21.9,0.1,0.1,3.1,67,34.6,100
4/29/16,602,Loveland Basin,24,32,19,22,0.4,0.5,3.2,68,34.3,125
4/30/16,602,Loveland Basin,22,34,16,22.4,0.3,0.3,3.6,73,32.6,100
5/1/16,602,Loveland Basin,20,30,12,22.7,0,0.1,3.9,77,31.3,
5/2/16,602,Loveland Basin,29,44,15,22.7,0.1,0.1,0,76,31.8,0
5/3/16,602,Loveland Basin,34,48,20,22.8,0,0,0.1,70,34.1,
5/4/16,602,Loveland Basin,40,55,26,22.8,0,0,0.1,67,34.2,
5/5/16,602,Loveland Basin,44,56,32,22.8,0,0,0.1,64,34.2,
5/6/16,602,Loveland Basin,43,55,36,22.8,0.1,0.1,0.1,62,35.2,0
5/7/16,602,Loveland Basin,34,48,25,22.9,0.1,0.1,0.2,61,35.4,100
5/8/16,602,Loveland Basin,30,43,24,23,0.2,0.2,0.3,61,35.6,100
5/9/16,602,Loveland Basin,33,42,26,23.2,0.4,0.5,0.5,64,34.2,125
5/10/16,602,Loveland Basin,31,41,19,23.6,0.4,0.4,0.9,64,35,75
5/11/16,602,Loveland Basin,29,44,18,24,0,0,1.3,66,34.4,
5/12/16,602,Loveland Basin,37,52,23,24,0,0,1.3,63,36,
5/13/16,602,Loveland Basin,43,55,35,24,0,0,1.3,61,36.9,
5/14/16,602,Loveland Basin,43,57,33,24,0,0,1.3,58,37.8,
5/15/16,602,Loveland Basin,38,48,30,24,0.2,0.2,1.3,55,38.7,100
5/16/16,602,Loveland Basin,32,46,25,24.2,0.5,0.5,1.5,56,38.4,60
5/17/16,602,Loveland Basin,31,42,25,24.7,0,0.1,2,59,36.9,
5/18/16,602,Loveland Basin,35,49,24,24.7,0,0,2,57,38.4,
5/19/16,602,Loveland Basin,38,50,30,24.7,0,0,2,56,38.9,
5/20/16,602,Loveland Basin,44,57,35,24.7,0,0,2,54,39.8,
5/21/16,602,Loveland Basin,47,56,39,24.7,0,0,2,51,41.4,
5/22/16,602,Loveland Basin,42,57,29,24.7,0,0,2,49,41.6,
5/23/16,602,Loveland Basin,37,48,29,24.7,0,0,2,47,42.1,
5/24/16,602,Loveland Basin,41,53,30,24.7,0,0,2,45,43.1,
5/25/16,602,Loveland Basin,39,50,29,24.7,0,0,2,44,43.2,
5/26/16,602,Loveland Basin,35,47,27,24.7,0,0,2,42,43.8,
5/27/16,602,Loveland Basin,33,43,29,24.7,0.2,0.2,2,42,43.3,100
5/28/16,602,Loveland Basin,36,50,27,24.9,0.2,0.2,2.2,43,42.8,0
5/29/16,602,Loveland Basin,39,56,29,25.1,0,0,2.4,39,46.7,
5/30/16,602,Loveland Basin,40,55,31,25.1,0,0,2.4,39,45.9,
5/31/16,602,Loveland Basin,40,54,29,25.1,0,0,2.4,37,47.3,
6/1/16,602,Loveland Basin,42,55,31,25.1,0,0,2.4,36,47.5,
6/2/16,602,Loveland Basin,46,57,33,25.1,0,0,0,33,50,
6/3/16,602,Loveland Basin,46,57,39,25.1,0,0,0,30,52.7,
6/4/16,602,Loveland Basin,47,61,36,25.1,0,0,0,27,52.6,
6/5/16,602,Loveland Basin,48,61,38,25.1,0,0,0,23,53.9,
6/6/16,602,Loveland Basin,48,63,38,25.1,0,0,0,20,53.5,
6/7/16,602,Loveland Basin,48,65,39,25.1,0,0,0,17,51.2,
6/8/16,602,Loveland Basin,47,60,38,25.1,0.1,0.1,0,14,52.9,0
6/9/16,602,Loveland Basin,48,63,37,25.2,0,0,0.1,12,53.3,
6/10/16,602,Loveland Basin,53,65,42,25.2,0,0,0.1,9,52.2,
6/11/16,602,Loveland Basin,50,64,40,25.2,0,0,0.1,5,42,
6/13/16,602,Loveland Basin,42,55,34,25.2,0.3,0.3,0.1,3,36.7,0
6/14/16,602,Loveland Basin,43,54,34,25.5,0,0,0.4,2,50,
11/6/16,602,Loveland Basin,32,37,27,1.5,0,0,0.6,5,24,
11/7/16,602,Loveland Basin,31,40,26,1.5,0,0,0.6,5,24,
11/8/16,602,Loveland Basin,33,46,26,1.5,0,0.1,0.6,5,24,
11/9/16,602,Loveland Basin,37,52,30,1.5,0,0,0.6,4,32.5,
11/10/16,602,Loveland Basin,34,45,23,1.5,0,0,0.6,4,32.5,
11/11/16,602,Loveland Basin,32,44,23,1.5,0,0,0.6,4,32.5,
11/12/16,602,Loveland Basin,32,42,27,1.5,0.1,0.1,0.6,4,32.5,100
11/13/16,602,Loveland Basin,30,34,27,1.6,0,0,0.7,5,28,
11/14/16,602,Loveland Basin,35,41,28,1.6,0,0.1,0.7,5,28,
11/15/16,602,Loveland Basin,40,50,33,1.6,0,0,0.7,5,30,
11/16/16,602,Loveland Basin,40,47,33,1.6,0,0,0.7,5,30,
11/17/16,602,Loveland Basin,22,33,10,1.6,0.5,0.5,0.7,5,30,80
11/18/16,602,Loveland Basin,13,24,7,2.1,0,0.1,1.2,10,19,
11/19/16,602,Loveland Basin,34,43,21,2.1,0,0,1.2,9,22.2,
11/20/16,602,Loveland Basin,35,40,30,2.1,0,0,1.2,8,25,
11/21/16,602,Loveland Basin,32,39,29,2.1,0,0.1,1.2,8,25,
11/22/16,602,Loveland Basin,23,29,13,2.1,0.3,0.3,1.2,8,26.2,67
11/23/16,602,Loveland Basin,24,36,12,2.4,0,0,1.5,10,23,
11/24/16,602,Loveland Basin,15,22,11,2.4,0.1,0.1,1.5,10,23,100
11/25/16,602,Loveland Basin,24,38,16,2.5,0,0,1.6,11,21.8,
11/26/16,602,Loveland Basin,29,40,18,2.5,0,0.1,1.6,11,21.8,
11/27/16,602,Loveland Basin,19,31,13,2.5,0.5,0.5,1.6,10,25,80
11/28/16,602,Loveland Basin,11,16,9,3,0.2,0.2,2.1,17,17.1,100
11/29/16,602,Loveland Basin,7,12,4,3.2,0.2,0.2,2.3,17,18.2,50
11/30/16,602,Loveland Basin,4,11,-1,3.4,0,0.1,2.5,17,18.8,
12/1/16,602,Loveland Basin,10,19,5,3.4,0,0,2.5,16,20.6,
12/2/16,602,Loveland Basin,9,17,2,3.4,0.1,0.1,0,16,20.6,0
12/3/16,602,Loveland Basin,11,17,5,3.5,0.1,0.1,0.1,16,20.6,100
12/4/16,602,Loveland Basin,18,26,4,3.6,0,0.1,0.2,16,21.2,
12/5/16,602,Loveland Basin,15,26,0,3.6,0.2,0.2,0.2,15,23.3,50
12/6/16,602,Loveland Basin,8,15,2,3.8,0.3,0.4,0.4,18,20,133
12/7/16,602,Loveland Basin,-3,6,-10,4.1,0.2,0.2,0.7,20,20,100
12/8/16,602,Loveland Basin,9,20,-9,4.3,0.2,0.2,0.9,21,20,100
12/9/16,602,Loveland Basin,23,26,20,4.5,0.1,0.2,1.1,23,19.1,200
12/10/16,602,Loveland Basin,27,30,22,4.6,0.9,0.9,1.2,23,20,100
12/11/16,602,Loveland Basin,20,28,15,5.5,0.6,0.6,2.1,29,19,100
12/12/16,602,Loveland Basin,19,23,12,6.1,0,0,2.7,33,18.5,
12/13/16,602,Loveland Basin,16,20,11,6.1,0.1,0.1,2.7,31,19.4,100
12/14/16,602,Loveland Basin,23,27,18,6.2,0.5,0.6,2.8,29,21,120
12/15/16,602,Loveland Basin,30,33,27,6.7,0.1,0.1,3.3,34,19.7,0
12/16/16,602,Loveland Basin,26,30,12,6.8,1.1,1.2,3.4,32,20.9,109
12/17/16,602,Loveland Basin,1,12,-10,7.9,0.1,0.1,4.5,45,17.6,100
12/18/16,602,Loveland Basin,-1,6,-9,8,0,0,4.6,42,19,
12/19/16,602,Loveland Basin,16,23,4,8,0,0,4.6,39,20.5,
12/20/16,602,Loveland Basin,27,32,20,8,0,0.1,4.6,37,21.6,
12/21/16,602,Loveland Basin,26,32,23,8,0,0,4.6,35,23.1,
12/22/16,602,Loveland Basin,27,32,21,8,0.2,0.2,4.6,34,23.8,50
12/23/16,602,Loveland Basin,22,28,15,8.2,0.2,0.2,4.8,35,23.4,100
12/24/16,602,Loveland Basin,27,34,22,8.4,0,0,5,36,23.3,
12/25/16,602,Loveland Basin,14,27,7,8.4,0.1,0.1,5,35,24,100
12/26/16,602,Loveland Basin,8,13,3,8.5,0,0,5.1,37,23,
12/27/16,602,Loveland Basin,21,30,4,8.5,0.1,0.1,5.1,36,23.6,100
12/28/16,602,Loveland Basin,18,21,12,8.6,0.1,0.1,5.2,35,24.6,100
12/29/16,602,Loveland Basin,20,27,13,8.7,0,0,5.3,36,24.2,
12/30/16,602,Loveland Basin,26,35,20,8.7,0,0,5.3,35,24.9,
12/31/16,602,Loveland Basin,18,27,11,8.7,0,0,5.3,34,25.6,
1/1/17,602,Loveland Basin,17,25,9,8.7,0,0,5.3,34,25.6,
1/2/17,602,Loveland Basin,19,23,16,8.7,0.1,0.1,0,33,26.4,0
1/3/17,602,Loveland Basin,14,17,12,8.8,0.1,0.2,0.1,33,26.4,200
1/4/17,602,Loveland Basin,19,22,13,8.9,0.6,0.8,0.2,36,24.7,133
1/5/17,602,Loveland Basin,4,21,-8,9.5,0.9,0.9,0.8,43,22.6,89
1/6/17,602,Loveland Basin,-4,2,-15,10.4,0,0,1.7,48,21.9,
1/7/17,602,Loveland Basin,12,22,-2,10.4,0.2,0.2,1.7,46,22.8,100
1/8/17,602,Loveland Basin,26,30,21,10.6,0.7,0.8,1.9,45,23.8,114
1/9/17,602,Loveland Basin,27,30,15,11.3,1.2,1.3,2.6,52,22.1,108
1/10/17,602,Loveland Basin,17,21,13,12.5,0.5,0.7,3.8,63,20.3,140
1/11/17,602,Loveland Basin,20,25,16,13,0.8,0.9,4.3,66,20.5,112
1/12/17,602,Loveland Basin,19,25,15,13.8,0.2,0.2,5.1,71,20.3,50
1/13/17,602,Loveland Basin,22,29,18,14,0,0,5.3,67,21.6,
1/14/17,602,Loveland Basin,21,31,14,14,0,0.1,5.3,65,22.3,
1/15/17,602,Loveland Basin,24,32,19,14,0.1,0.1,5.3,64,22.8,0
1/16/17,602,Loveland Basin,21,26,15,14.1,0.1,0.1,5.4,62,23.5,100
1/17/17,602,Loveland Basin,16,27,11,14.2,0,0,5.5,61,24.1,
1/18/17,602,Loveland Basin,20,33,11,14.2,0,0,5.5,60,24.5,
1/19/17,602,Loveland Basin,21,35,15,14.2,0.1,0.1,5.5,58,25.3,100
1/20/17,602,Loveland Basin,17,24,8,14.3,0.2,0.2,5.6,58,25.5,100
1/21/17,602,Loveland Basin,15,28,6,14.5,0.1,0.1,5.8,60,25,100
1/22/17,602,Loveland Basin,14,23,7,14.6,0.2,0.2,5.9,61,24.8,100
1/23/17,602,Loveland Basin,20,28,7,14.8,0.3,0.4,6.1,61,25.1,133
1/24/17,602,Loveland Basin,6,19,0,15.1,0,0,6.4,65,24.2,
1/25/17,602,Loveland Basin,2,11,-7,15.1,0,0.1,6.4,63,24.9,
1/26/17,602,Loveland Basin,-4,6,-9,15.1,0,0,6.4,62,25.5,
1/27/17,602,Loveland Basin,2,17,-9,15.1,0,0,6.4,60,26.3,
1/28/17,602,Loveland Basin,12,21,2,15.1,0,0,6.4,59,26.8,
1/29/17,602,Loveland Basin,21,28,14,15.1,0.1,0.1,6.4,58,27.2,100
1/30/17,602,Loveland Basin,25,31,18,15.2,0,0,6.5,57,27.9,
1/31/17,602,Loveland Basin,27,32,24,15.2,0,0,6.5,56,28.4,
2/1/17,602,Loveland Basin,27,33,22,15.2,0,0,6.5,55,28.9,
2/2/17,602,Loveland Basin,23,28,19,15.2,0.1,0.3,0,55,28.9,300
2/3/17,602,Loveland Basin,23,32,16,15.3,0.1,0.1,0.1,56,28.9,0
2/4/17,602,Loveland Basin,23,30,18,15.4,0.1,0.1,0.2,56,28.9,100
2/5/17,602,Loveland Basin,26,35,17,15.5,0,0,0.3,57,28.6,
2/6/17,602,Loveland Basin,25,30,21,15.5,0,0,0.3,56,29.1,
2/7/17,602,Loveland Basin,26,28,21,15.5,0.6,0.9,0.3,55,29.6,150
2/8/17,602,Loveland Basin,24,28,21,16.1,0.4,0.4,0.9,62,27.7,75
2/9/17,602,Loveland Basin,34,41,27,16.5,0,0,1.3,63,27.8,
2/10/17,602,Loveland Basin,38,47,32,16.5,0,0,1.3,61,28.7,
2/11/17,602,Loveland Basin,28,34,19,16.5,0.1,0.1,1.3,59,29.7,100
2/12/17,602,Loveland Basin,28,36,20,16.6,0,0,1.4,60,29.3,
2/13/17,602,Loveland Basin,23,32,8,16.6,0,0,1.4,59,29.8,
2/14/17,602,Loveland Basin,16,30,7,16.6,0,0,1.4,59,29.8,
2/15/17,602,Loveland Basin,25,40,13,16.6,0,0,1.4,59,29.8,
2/16/17,602,Loveland Basin,30,46,20,16.6,0.1,0.1,1.4,58,30.3,100
2/17/17,602,Loveland Basin,30,42,21,16.7,0,0,1.5,58,30.5,
2/18/17,602,Loveland Basin,31,40,22,16.7,0,0,1.5,57,31.1,
2/19/17,602,Loveland Basin,28,38,19,16.7,0.4,0.5,1.5,57,31.1,125
2/20/17,602,Loveland Basin,24,33,16,17.1,0.1,0.1,1.9,64,28.4,100
2/21/17,602,Loveland Basin,32,41,26,17.2,0,0,2,63,29,
2/22/17,602,Loveland Basin,29,38,18,17.2,0,0,2,61,30,
2/23/17,602,Loveland Basin,13,20,4,17.2,0.2,0.2,2,61,30,100
2/24/17,602,Loveland Basin,4,14,-1,17.4,0,0.2,2.2,64,28.9,
2/25/17,602,Loveland Basin,2,14,-6,17.4,0.1,0.2,2.2,64,29.2,200
2/26/17,602,Loveland Basin,6,18,-4,17.5,0.1,0.1,2.3,64,29.5,0
2/27/17,602,Loveland Basin,16,26,5,17.6,0.1,0.2,2.4,63,30,200
2/28/17,602,Loveland Basin,13,24,1,17.7,0.4,0.4,2.5,65,29.4,50
3/1/17,602,Loveland Basin,8,21,-2,18.1,0.1,0.1,2.9,68,28.4,0
3/2/17,602,Loveland Basin,15,28,5,18.2,0,0.1,0.1,66,29.2,
3/3/17,602,Loveland Basin,24,38,14,18.2,0,0,0.1,65,29.8,
3/4/17,602,Loveland Basin,30,41,20,18.2,0,0,0.1,65,29.8,
3/5/17,602,Loveland Basin,30,38,23,18.2,0,0.1,0.1,63,30.8,
3/6/17,602,Loveland Basin,7,24,0,18.2,0,0.3,0.1,63,31,
3/7/17,602,Loveland Basin,13,23,1,18.2,0.3,0.3,0.1,67,29.6,67
3/8/17,602,Loveland Basin,27,38,19,18.5,0,0,0.4,66,30.3,
3/9/17,602,Loveland Basin,32,42,25,18.5,0,0,0.4,65,30.8,
3/10/17,602,Loveland Basin,34,44,26,18.5,0,0,0.4,64,31.2,
3/11/17,602,Loveland Basin,31,42,25,18.5,0.1,0.1,0.4,64,31.2,100
3/12/17,602,Loveland Basin,26,36,17,18.6,0,0,0.5,64,31.4,
3/13/17,602,Loveland Basin,28,38,16,18.6,0,0.1,0.5,65,30.9,
3/14/17,602,Loveland Basin,35,44,30,18.6,0,0,0.5,64,31.6,
3/15/17,602,Loveland Basin,38,49,30,18.6,0,0,0.5,63,32.1,
3/16/17,602,Loveland Basin,38,47,32,18.6,0,0,0.5,62,32.6,
3/17/17,602,Loveland Basin,38,49,31,18.6,0,0,0.5,62,32.6,
3/18/17,602,Loveland Basin,41,53,31,18.6,0,0,0.5,61,33.1,
3/19/17,602,Loveland Basin,40,49,31,18.6,0,0,0.5,60,33.7,
3/20/17,602,Loveland Basin,39,49,33,18.6,0,0,0.5,60,33.7,
3/21/17,602,Loveland Basin,39,49,33,18.6,0,0,0.5,59,34.2,
3/22/17,602,Loveland Basin,39,49,30,18.6,0,0,0.5,59,34.2,
3/23/17,602,Loveland Basin,33,44,26,18.6,0.3,0.3,0.5,58,34.8,33
3/24/17,602,Loveland Basin,26,33,20,18.9,0.1,0.1,0.8,61,33.3,100
3/25/17,602,Loveland Basin,32,49,20,19,0.4,0.4,0.9,62,32.9,75
3/26/17,602,Loveland Basin,28,39,22,19.4,0.1,0.1,1.3,65,31.8,100
3/27/17,602,Loveland Basin,29,42,19,19.5,0,0.1,1.4,65,32,
3/28/17,602,Loveland Basin,28,38,23,19.5,0.3,0.3,1.4,65,32.2,100
3/29/17,602,Loveland Basin,26,34,22,19.8,0.1,0.1,1.7,69,30.7,0
3/30/17,602,Loveland Basin,32,43,24,19.9,0.1,0.2,1.8,67,31.6,200
3/31/17,602,Loveland Basin,26,37,18,20,0.1,0.1,1.9,66,32.4,100
4/1/17,602,Loveland Basin,26,41,15,20.1,0.1,0.1,2,68,31.6,100
4/2/17,602,Loveland Basin,29,42,20,20.2,0.2,0.2,0.1,67,32.2,100
4/3/17,602,Loveland Basin,22,34,15,20.4,0.1,0.1,0.3,69,31.6,100
4/4/17,602,Loveland Basin,18,28,13,20.5,0.4,0.5,0.4,69,31.7,125
4/5/17,602,Loveland Basin,22,35,8,20.9,0,0,0.8,73,30.7,
4/6/17,602,Loveland Basin,33,48,21,20.9,0,0,0.8,71,31.5,
4/7/17,602,Loveland Basin,40,51,30,20.9,0,0,0.8,69,32.5,
4/8/17,602,Loveland Basin,38,47,28,20.9,0,0,0.8,66,33.8,
4/9/17,602,Loveland Basin,22,29,12,20.9,0,0.1,0.8,65,34.3,
4/10/17,602,Loveland Basin,25,41,10,20.9,0,0,0.8,67,33.4,
4/11/17,602,Loveland Basin,33,47,18,20.9,0,0,0.8,65,34.3,
4/12/17,602,Loveland Basin,39,54,29,20.9,0,0,0.8,65,34.3,
4/13/17,602,Loveland Basin,42,55,28,20.9,0,0,0.8,63,35.2,
4/14/17,602,Loveland Basin,41,53,29,20.9,0,0,0.8,61,36.4,
4/15/17,602,Loveland Basin,36,49,28,20.9,0,0,0.8,60,37,
4/16/17,602,Loveland Basin,37,50,28,20.9,0,0,0.8,59,37.6,
4/17/17,602,Loveland Basin,39,51,27,20.9,0,0,0.8,58,38.3,
4/18/17,602,Loveland Basin,42,56,29,20.9,0,0,0.8,57,38.8,
4/19/17,602,Loveland Basin,33,41,26,20.9,0.3,0.3,0.8,56,38.9,100
4/20/17,602,Loveland Basin,30,44,18,21.2,0.2,0.2,1.1,60,36.8,100
4/21/17,602,Loveland Basin,25,36,18,21.4,0.4,0.4,1.3,61,36.6,100
4/22/17,602,Loveland Basin,27,43,12,21.8,0,0,1.7,63,36,
4/23/17,602,Loveland Basin,40,56,27,21.8,0,0,1.7,61,37.2,
4/24/17,602,Loveland Basin,35,46,24,21.8,0.3,0.4,1.7,58,38.8,133
4/25/17,602,Loveland Basin,26,37,20,22.1,0.2,0.2,2,61,37.5,100
4/26/17,602,Loveland Basin,25,35,18,22.3,0.1,0.2,2.2,63,36.7,200
4/27/17,602,Loveland Basin,24,36,14,22.4,0.5,0.5,2.3,61,38.2,80
4/28/17,602,Loveland Basin,18,35,10,22.9,0.3,0.3,2.8,66,35.9,67
4/29/17,602,Loveland Basin,16,25,10,23.2,0,0.1,3.1,69,34.6,
4/30/17,602,Loveland Basin,22,36,11,23.2,0.2,0.2,3.1,68,35.3,50
5/1/17,602,Loveland Basin,31,41,24,23.4,0,0.1,3.3,67,36,
5/2/17,602,Loveland Basin,31,40,26,23.4,0.4,0.5,0,65,37.2,125
5/3/17,602,Loveland Basin,30,40,23,23.8,0.1,0.1,0.4,69,35.8,0
5/4/17,602,Loveland Basin,38,53,23,23.9,0,0,0.5,66,37.4,
5/5/17,602,Loveland Basin,43,58,31,23.9,0,0,0.5,63,38.7,
5/6/17,602,Loveland Basin,46,62,34,23.9,0,0,0.5,60,39.5,
5/7/17,602,Loveland Basin,40,56,32,23.9,0.2,0.2,0.5,58,40.2,50
5/8/17,602,Loveland Basin,37,53,30,24.1,0,0,0.7,58,40.3,
5/9/17,602,Loveland Basin,38,54,32,24.1,0.1,0.1,0.7,58,40.3,100
5/10/17,602,Loveland Basin,35,46,31,24.2,0.1,0.1,0.8,57,41.2,0
5/11/17,602,Loveland Basin,38,51,28,24.3,0,0,0.9,58,40.5,
5/12/17,602,Loveland Basin,45,59,31,24.3,0,0,0.9,55,41.8,
5/13/17,602,Loveland Basin,46,59,35,24.3,0,0,0.9,52,42.7,
5/14/17,602,Loveland Basin,43,54,34,24.3,0,0,0.9,50,42.8,
5/15/17,602,Loveland Basin,43,55,35,24.3,0,0,0.9,47,44.7,
5/16/17,602,Loveland Basin,36,48,29,24.3,0,0,0.9,46,44.8,
5/17/17,602,Loveland Basin,33,45,26,24.3,0.4,0.4,0.9,44,45.9,50
5/18/17,602,Loveland Basin,25,35,16,24.7,1.3,1.3,1.3,50,40.8,92
5/19/17,602,Loveland Basin,25,41,17,26,0.2,0.2,2.6,64,33.8,0
5/20/17,602,Loveland Basin,27,40,20,26.2,0.1,0.1,2.8,59,36.6,100
5/21/17,602,Loveland Basin,33,48,20,26.3,0.2,0.3,2.9,57,38.1,150
5/22/17,602,Loveland Basin,31,45,23,26.5,0.5,0.6,3.1,54,40.7,120
5/23/17,602,Loveland Basin,30,39,22,27,0,0,3.6,58,39,
5/24/17,602,Loveland Basin,44,56,32,27,0,0,3.6,52,43.5,
5/25/17,602,Loveland Basin,41,54,32,27,0.2,0.2,3.6,49,45.9,0
5/26/17,602,Loveland Basin,40,55,30,27.2,0,0,3.8,47,47.4,
5/27/17,602,Loveland Basin,31,42,22,27.2,0.3,0.3,3.8,47,47,100
5/28/17,602,Loveland Basin,35,50,20,27.5,0,0,4.1,48,46.7,
5/29/17,602,Loveland Basin,38,53,29,27.5,0,0,4.1,46,48.3,
5/30/17,602,Loveland Basin,42,57,31,27.5,0,0,4.1,44,49.5,
5/31/17,602,Loveland Basin,44,58,36,27.5,0,0,4.1,41,51.7,
6/1/17,602,Loveland Basin,44,57,36,27.5,0,0,4.1,40,51.8,
