Date,Station_Id,Station_Name,Air_Temp_Avg_degF,Air_Temp_Max_degF,Air_Temp_Min_degF,Precip_Accum_in_,Precip_Increment_in,Precip_Increment_Snow_in,Precip_MTD_in,Snow_Depth_in,Snow_Density_pct,Snow_Rain_Ratio,percip_prior_2days,percip_prior_4days,percip_prior_7days,percip_prior_14days,temp_min_prior_2days,temp_min_prior_4days,temp_min_prior_7days,temp_min_prior_14days,temp_max_prior_2days,temp_max_prior_4days,temp_max_prior_7days,temp_max_prior_14days,snow_density_avg_prior_2days,snow_density_avg_prior_4days,snow_density_avg_prior_7days,snow_density_avg_prior_14days
2019-12-16,713,Red Mountain Pass,2.0,11.0,-8.0,9.0,0.0,0.0,3.4,43,20.0,,17.499999999999957,33.19999999999924,55.999999999999446,99.99999999999955,-8.0,-8.0,-8.0,-8.0,20.0,29.0,36.0,42.0,20.00000000000007,20.950000000000014,20.28571428571429,20.828571428571546
2019-12-17,713,Red Mountain Pass,8.0,24.0,-7.0,9.0,0.0,0.0,3.4,40,21.5,,17.999999999999957,34.59999999999924,57.399999999999444,103.19999999999955,-8.0,-8.0,-8.0,-8.0,24.0,29.0,36.0,42.0,20.75000000000007,20.80000000000001,20.685714285714287,20.85000000000012
2019-12-18,713,Red Mountain Pass,17.0,36.0,8.0,9.0,0.0,0.0,3.4,39,22.1,,17.999999999999957,35.49999999999924,58.79999999999944,106.39999999999955,-7.0,-8.0,-8.0,-8.0,36.0,36.0,36.0,42.0,21.80000000000007,20.900000000000013,21.1,20.85714285714298
2019-12-19,713,Red Mountain Pass,13.0,27.0,6.0,9.0,0.0,0.0,3.4,37,23.2,,17.999999999999957,35.99999999999924,60.19999999999944,109.39999999999955,6.0,-8.0,-8.0,-8.0,36.0,36.0,36.0,42.0,22.65000000000007,21.700000000000014,21.514285714285716,20.85000000000012
2019-12-20,713,Red Mountain Pass,20.0,37.0,9.0,9.0,0.1,0.1,3.4,34,25.3,100.0,17.999999999999957,35.99999999999924,61.59999999999944,112.19999999999955,6.0,-7.0,-8.0,-8.0,37.0,37.0,37.0,40.0,24.25000000000007,23.025000000000013,21.97142857142858,21.207142857142976
2019-12-21,713,Red Mountain Pass,24.0,44.0,15.0,9.1,0.0,0.0,3.5,35,24.9,,18.09999999999996,36.09999999999924,62.59999999999944,115.09999999999954,9.0,6.0,-8.0,-8.0,44.0,44.0,44.0,44.0,25.100000000000072,23.875000000000014,22.428571428571438,21.42142857142869
2019-12-22,713,Red Mountain Pass,28.0,42.0,20.0,9.1,0.0,0.0,3.5,34,25.6,,18.19999999999996,36.19999999999924,63.19999999999944,117.79999999999953,15.0,6.0,-8.0,-8.0,44.0,44.0,44.0,44.0,25.25000000000007,24.750000000000014,23.228571428571435,21.571428571428694
2019-12-23,713,Red Mountain Pass,28.0,37.0,20.0,9.1,0.0,0.0,3.5,33,26.4,,18.19999999999996,36.299999999999244,63.29999999999944,119.29999999999953,20.0,9.0,-7.0,-8.0,42.0,44.0,44.0,44.0,26.00000000000007,25.55000000000001,24.14285714285715,22.214285714285836
2019-12-24,713,Red Mountain Pass,24.0,33.0,18.0,9.1,0.6,0.6,3.5,33,26.4,100.0,18.19999999999996,36.399999999999245,63.399999999999444,120.79999999999953,18.0,15.0,6.0,-8.0,37.0,44.0,44.0,44.0,26.40000000000007,25.82500000000001,24.842857142857152,22.764285714285837
2019-12-25,713,Red Mountain Pass,18.0,26.0,13.0,9.7,0.4,0.4,4.1,40,23.2,100.0,18.79999999999996,36.99999999999925,64.09999999999944,122.89999999999954,13.0,13.0,6.0,-8.0,33.0,42.0,44.0,44.0,24.800000000000068,25.40000000000001,25.000000000000007,23.05000000000012
2019-12-26,713,Red Mountain Pass,12.0,30.0,1.0,10.1,0.1,0.1,4.5,45,21.6,100.0,19.79999999999996,37.99999999999925,65.19999999999943,125.39999999999954,1.0,1.0,1.0,-8.0,30.0,37.0,44.0,44.0,22.40000000000007,24.400000000000006,24.77142857142858,23.142857142857263
2019-12-27,713,Red Mountain Pass,19.0,24.0,12.0,10.2,1.0,1.1,4.6,45,21.8,110.0,20.29999999999996,39.09999999999924,66.39999999999944,127.99999999999955,1.0,1.0,1.0,-8.0,30.0,33.0,44.0,44.0,21.70000000000007,23.250000000000004,24.27142857142858,23.12142857142869
2019-12-28,713,Red Mountain Pass,8.0,21.0,-2.0,11.2,0.0,0.0,5.6,54,20.2,,21.399999999999963,41.199999999999235,68.49999999999943,131.09999999999954,-2.0,-2.0,-2.0,-8.0,24.0,30.0,42.0,44.0,21.00000000000007,21.700000000000006,23.600000000000005,23.014285714285837
2019-12-29,713,Red Mountain Pass,1.0,17.0,-7.0,11.2,0.0,0.0,5.6,52,21.0,,22.399999999999963,42.699999999999235,70.59999999999943,133.79999999999953,-7.0,-7.0,-7.0,-8.0,21.0,30.0,37.0,44.0,20.600000000000072,21.150000000000006,22.94285714285715,23.085714285714406
2019-12-30,713,Red Mountain Pass,5.0,22.0,-2.0,11.2,0.0,0.0,5.6,50,21.8,,22.399999999999963,43.79999999999923,72.69999999999942,135.99999999999952,-7.0,-7.0,-7.0,-7.0,22.0,24.0,33.0,44.0,21.400000000000073,21.200000000000006,22.285714285714295,23.214285714285836
2019-12-31,713,Red Mountain Pass,12.0,36.0,-1.0,11.2,0.0,0.0,5.6,48,22.7,,22.399999999999963,44.79999999999923,74.79999999999941,138.1999999999995,-2.0,-7.0,-7.0,-7.0,36.0,36.0,36.0,44.0,22.25000000000007,21.425000000000008,21.757142857142863,23.30000000000012
2020-01-01,713,Red Mountain Pass,22.0,29.0,11.0,11.2,0.7,0.7,5.6,45,24.2,100.0,22.399999999999963,44.79999999999923,76.29999999999941,140.3999999999995,-1.0,-7.0,-7.0,-7.0,36.0,36.0,36.0,44.0,23.45000000000007,22.425000000000008,21.900000000000006,23.45000000000012
2020-01-02,713,Red Mountain Pass,12.0,23.0,2.0,11.9,0.0,0.0,0.7,52,22.3,,23.099999999999966,45.499999999999226,78.09999999999943,143.2999999999995,2.0,-2.0,-7.0,-7.0,29.0,36.0,36.0,44.0,23.25000000000007,22.750000000000007,22.000000000000007,23.385714285714407
2020-01-03,713,Red Mountain Pass,16.0,29.0,3.0,11.9,0.0,0.0,0.7,52,22.3,,23.79999999999997,46.19999999999923,79.79999999999943,146.1999999999995,2.0,-1.0,-7.0,-7.0,29.0,36.0,36.0,44.0,22.30000000000007,22.875000000000007,22.07142857142858,23.17142857142869
2020-01-04,713,Red Mountain Pass,24.0,42.0,14.0,11.9,0.1,0.1,0.7,49,23.7,100.0,23.79999999999997,46.89999999999923,80.49999999999943,148.99999999999952,3.0,2.0,-7.0,-7.0,42.0,42.0,42.0,42.0,23.00000000000007,23.125000000000007,22.57142857142858,23.085714285714406
2020-01-05,713,Red Mountain Pass,20.0,40.0,9.0,12.0,0.0,0.0,0.8,47,24.9,,23.89999999999997,47.699999999999235,81.29999999999943,151.89999999999952,9.0,2.0,-2.0,-7.0,42.0,42.0,42.0,42.0,24.300000000000068,23.300000000000004,23.128571428571437,23.035714285714402
2020-01-06,713,Red Mountain Pass,14.0,28.0,1.0,12.0,0.0,0.0,0.8,47,24.9,,23.99999999999997,47.79999999999924,82.09999999999943,154.79999999999953,1.0,1.0,-1.0,-7.0,40.0,42.0,42.0,42.0,24.90000000000007,23.950000000000003,23.57142857142858,22.928571428571548
2020-01-07,713,Red Mountain Pass,19.0,39.0,10.0,12.0,0.0,0.0,0.8,46,25.4,,23.99999999999997,47.89999999999924,82.89999999999942,157.69999999999953,1.0,1.0,1.0,-7.0,39.0,42.0,42.0,42.0,25.15000000000007,24.725,23.957142857142866,22.857142857142975
2020-01-08,713,Red Mountain Pass,21.0,34.0,14.0,12.0,0.0,0.0,0.8,46,25.4,,23.99999999999997,47.99999999999924,83.69999999999942,159.99999999999955,10.0,1.0,1.0,-7.0,39.0,40.0,42.0,42.0,25.40000000000007,25.15,24.12857142857144,23.01428571428583
2020-01-09,713,Red Mountain Pass,15.0,21.0,10.0,12.0,0.2,0.2,0.8,44,26.6,100.0,23.99999999999997,47.99999999999924,83.79999999999941,161.89999999999955,10.0,1.0,1.0,-7.0,34.0,39.0,42.0,42.0,26.00000000000007,25.574999999999996,24.742857142857154,23.371428571428687
2020-01-10,713,Red Mountain Pass,9.0,17.0,0.0,12.2,0.0,0.0,1.0,48,24.8,,24.19999999999997,48.199999999999235,84.09999999999941,163.89999999999955,0.0,0.0,0.0,-7.0,21.0,39.0,42.0,42.0,25.700000000000074,25.549999999999994,25.100000000000012,23.585714285714403
2020-01-11,713,Red Mountain Pass,17.0,30.0,7.0,12.2,0.1,0.1,1.0,47,25.3,100.0,24.39999999999997,48.39999999999924,84.39999999999941,164.89999999999955,0.0,0.0,0.0,-7.0,30.0,34.0,40.0,42.0,25.050000000000075,25.524999999999995,25.328571428571443,23.95000000000012
2020-01-12,713,Red Mountain Pass,11.0,19.0,3.0,12.3,0.1,0.1,1.1,47,25.5,100.0,24.49999999999997,48.699999999999235,84.6999999999994,165.99999999999957,3.0,0.0,0.0,-2.0,30.0,30.0,39.0,42.0,25.400000000000077,25.549999999999997,25.41428571428573,24.27142857142869
2020-01-13,713,Red Mountain Pass,15.0,24.0,11.0,12.4,0.2,0.2,1.2,47,25.7,100.0,24.699999999999974,49.099999999999234,85.09999999999941,167.1999999999996,3.0,0.0,0.0,-1.0,24.0,30.0,39.0,42.0,25.600000000000076,25.325,25.52857142857144,24.550000000000118
2020-01-14,713,Red Mountain Pass,22.0,36.0,10.0,12.6,0.1,0.1,1.4,48,25.6,100.0,24.99999999999997,49.49999999999924,85.6999999999994,168.5999999999996,10.0,3.0,0.0,0.0,36.0,36.0,36.0,42.0,25.650000000000077,25.525,25.557142857142868,24.757142857142977
2020-01-15,713,Red Mountain Pass,20.0,38.0,9.0,12.7,0.0,0.0,1.5,47,26.4,,25.29999999999997,49.99999999999925,86.39999999999941,170.0999999999996,9.0,3.0,0.0,0.0,38.0,38.0,38.0,42.0,26.000000000000078,25.799999999999997,25.70000000000001,24.914285714285832
2020-01-16,713,Red Mountain Pass,24.0,33.0,16.0,12.7,0.1,0.1,1.5,46,27.0,100.0,25.39999999999997,50.39999999999925,87.09999999999941,170.89999999999958,9.0,9.0,0.0,0.0,38.0,38.0,38.0,42.0,26.700000000000077,26.174999999999997,25.757142857142867,25.250000000000117
2020-01-17,713,Red Mountain Pass,15.0,23.0,-1.0,12.8,0.3,0.3,1.6,45,27.8,100.0,25.49999999999997,50.79999999999926,87.6999999999994,171.79999999999959,-1.0,-1.0,-1.0,-1.0,33.0,38.0,38.0,42.0,27.400000000000077,26.699999999999996,26.185714285714294,25.64285714285726
2020-01-18,713,Red Mountain Pass,19.0,33.0,2.0,13.1,0.1,0.1,1.9,51,25.1,100.0,25.89999999999997,51.29999999999926,88.5999999999994,172.99999999999957,-1.0,-1.0,-1.0,-1.0,33.0,38.0,38.0,40.0,26.450000000000077,26.574999999999996,26.157142857142865,25.742857142857265
2020-01-19,713,Red Mountain Pass,20.0,34.0,12.0,13.2,0.1,0.1,2.0,49,26.3,100.0,26.29999999999997,51.79999999999926,89.4999999999994,174.19999999999956,2.0,-1.0,-1.0,-1.0,34.0,34.0,38.0,39.0,25.700000000000077,26.549999999999994,26.27142857142858,25.842857142857266
2020-01-20,713,Red Mountain Pass,25.0,38.0,12.0,13.3,0.0,0.0,2.1,48,27.1,,26.49999999999997,52.39999999999925,90.3999999999994,175.49999999999957,12.0,-1.0,-1.0,-1.0,38.0,38.0,38.0,39.0,26.700000000000077,26.574999999999996,26.471428571428582,26.000000000000124
2020-01-21,713,Red Mountain Pass,26.0,31.0,23.0,13.3,0.3,0.3,2.1,47,27.7,100.0,26.599999999999973,52.89999999999925,91.0999999999994,176.79999999999959,12.0,2.0,-1.0,-1.0,38.0,38.0,38.0,38.0,27.400000000000077,26.549999999999997,26.77142857142858,26.164285714285842
2020-01-22,713,Red Mountain Pass,22.0,28.0,19.0,13.6,0.5,0.5,2.4,49,27.1,100.0,26.89999999999997,53.39999999999925,91.99999999999939,178.39999999999958,19.0,12.0,-1.0,-1.0,31.0,38.0,38.0,38.0,27.400000000000077,27.049999999999997,26.871428571428577,26.285714285714416
2020-01-23,713,Red Mountain Pass,21.0,32.0,13.0,14.1,0.0,0.0,2.9,56,24.6,,27.699999999999967,54.29999999999925,93.39999999999938,180.49999999999957,13.0,12.0,-1.0,-1.0,32.0,38.0,38.0,38.0,25.85000000000008,26.625,26.528571428571436,26.142857142857274
2020-01-24,713,Red Mountain Pass,22.0,38.0,12.0,14.1,0.1,0.1,2.9,55,25.1,100.0,28.199999999999967,55.09999999999925,94.69999999999938,182.39999999999958,12.0,12.0,2.0,-1.0,38.0,38.0,38.0,38.0,24.85000000000008,26.125,26.142857142857146,26.164285714285846
2020-01-25,713,Red Mountain Pass,21.0,35.0,13.0,14.2,0.0,0.0,3.0,53,26.2,,28.29999999999997,55.99999999999925,95.79999999999939,184.39999999999958,12.0,12.0,12.0,-1.0,38.0,38.0,38.0,38.0,25.650000000000077,25.75,26.300000000000004,26.22857142857156
2020-01-26,713,Red Mountain Pass,26.0,42.0,16.0,14.2,0.0,0.0,3.0,53,26.2,,28.39999999999997,56.59999999999924,96.79999999999939,186.29999999999956,13.0,12.0,12.0,-1.0,42.0,42.0,42.0,42.0,26.200000000000074,25.525000000000002,26.285714285714285,26.278571428571556
2020-01-27,713,Red Mountain Pass,20.0,28.0,11.0,14.2,0.4,0.4,3.0,51,27.3,100.0,28.39999999999997,56.699999999999235,97.69999999999939,188.09999999999954,11.0,11.0,11.0,-1.0,42.0,42.0,42.0,42.0,26.750000000000075,26.2,26.314285714285717,26.392857142857274
2020-01-28,713,Red Mountain Pass,15.0,35.0,4.0,14.6,0.0,0.0,3.4,59,24.2,,28.79999999999997,57.199999999999235,98.99999999999939,190.09999999999954,4.0,4.0,4.0,-1.0,35.0,42.0,42.0,42.0,25.750000000000075,25.974999999999998,25.814285714285717,26.29285714285727
2020-01-29,713,Red Mountain Pass,15.0,29.0,2.0,14.6,0.0,0.0,3.4,57,25.1,,29.199999999999967,57.599999999999234,99.99999999999939,191.99999999999955,2.0,2.0,2.0,-1.0,35.0,42.0,42.0,42.0,24.650000000000077,25.699999999999996,25.528571428571432,26.20000000000013
2020-01-30,713,Red Mountain Pass,11.0,27.0,0.0,14.6,0.0,0.1,3.4,55,26.0,,29.199999999999967,57.99999999999924,100.49999999999939,193.89999999999955,0.0,0.0,0.0,-1.0,29.0,35.0,42.0,42.0,25.550000000000075,25.649999999999995,25.72857142857143,26.128571428571558
2020-01-31,713,Red Mountain Pass,19.0,31.0,7.0,14.6,0.1,0.1,3.4,54,26.7,100.0,29.199999999999967,58.399999999999245,100.99999999999939,195.69999999999953,0.0,0.0,0.0,0.0,31.0,35.0,42.0,42.0,26.350000000000072,25.499999999999996,25.95714285714286,26.05000000000013
2020-02-01,713,Red Mountain Pass,29.0,42.0,21.0,14.7,0.0,0.0,3.5,53,27.4,,29.29999999999997,58.49999999999925,101.49999999999939,197.29999999999953,7.0,0.0,0.0,0.0,42.0,42.0,42.0,42.0,27.05000000000007,26.299999999999997,26.128571428571433,26.21428571428584
2020-02-02,713,Red Mountain Pass,31.0,48.0,20.0,14.7,0.0,0.0,0.0,52,27.9,,29.39999999999997,58.59999999999924,101.99999999999939,198.79999999999953,20.0,0.0,0.0,0.0,48.0,48.0,48.0,48.0,27.65000000000007,27.0,26.371428571428577,26.328571428571554
2020-02-03,713,Red Mountain Pass,19.0,26.0,6.0,14.7,0.2,0.3,0.0,51,28.4,150.0,29.39999999999997,58.699999999999235,102.49999999999939,200.1999999999995,6.0,6.0,0.0,0.0,48.0,48.0,48.0,48.0,28.15000000000007,27.6,26.528571428571436,26.42142857142869
2020-02-04,713,Red Mountain Pass,-1.0,9.0,-14.0,14.9,0.0,0.0,0.2,55,26.9,,29.599999999999973,58.99999999999923,102.7999999999994,201.7999999999995,-14.0,-14.0,-14.0,-14.0,26.0,48.0,48.0,48.0,27.65000000000007,27.65,26.91428571428572,26.364285714285835
2020-02-05,713,Red Mountain Pass,0.0,10.0,-14.0,14.9,0.0,0.0,0.2,54,27.4,,29.799999999999976,59.19999999999923,103.09999999999941,203.0999999999995,-14.0,-14.0,-14.0,-14.0,10.0,48.0,48.0,48.0,27.15000000000007,27.65,27.242857142857154,26.385714285714403
2020-02-06,713,Red Mountain Pass,15.0,20.0,6.0,14.9,1.2,1.3,0.2,54,27.4,108.0,29.799999999999976,59.39999999999923,103.39999999999942,203.89999999999952,-14.0,-14.0,-14.0,-14.0,20.0,26.0,48.0,48.0,27.40000000000007,27.525,27.442857142857154,26.5857142857144
2020-02-07,713,Red Mountain Pass,23.0,27.0,20.0,16.1,0.7,0.7,1.4,66,24.4,71.0,30.99999999999998,60.79999999999924,104.89999999999944,205.89999999999952,6.0,-14.0,-14.0,-14.0,27.0,27.0,48.0,48.0,25.90000000000007,26.525,27.114285714285728,26.535714285714395
2020-02-08,713,Red Mountain Pass,24.0,34.0,14.0,16.8,0.0,0.0,2.1,67,24.8,,32.89999999999998,62.699999999999235,106.99999999999943,208.49999999999955,14.0,-14.0,-14.0,-14.0,34.0,34.0,48.0,48.0,24.600000000000072,25.999999999999996,26.742857142857158,26.435714285714397
2020-02-09,713,Red Mountain Pass,22.0,31.0,17.0,16.8,0.1,0.1,2.1,64,25.9,100.0,33.59999999999998,64.59999999999924,109.09999999999943,211.09999999999957,14.0,6.0,-14.0,-14.0,34.0,34.0,34.0,48.0,25.350000000000072,25.625,26.457142857142873,26.414285714285825
2020-02-10,713,Red Mountain Pass,21.0,33.0,4.0,16.9,0.1,0.1,2.2,62,26.9,100.0,33.699999999999974,66.59999999999924,111.29999999999941,213.79999999999959,4.0,4.0,-14.0,-14.0,33.0,34.0,34.0,48.0,26.40000000000007,25.5,26.242857142857158,26.385714285714393
2020-02-11,713,Red Mountain Pass,13.0,32.0,3.0,17.0,0.1,0.1,2.3,65,25.8,100.0,33.89999999999998,67.49999999999923,113.39999999999941,216.1999999999996,3.0,3.0,-14.0,-14.0,33.0,34.0,34.0,48.0,26.350000000000072,25.849999999999998,26.0857142857143,26.50000000000011
2020-02-12,713,Red Mountain Pass,11.0,25.0,1.0,17.1,0.0,0.0,2.4,62,27.3,,34.09999999999998,67.79999999999924,115.5999999999994,218.6999999999996,1.0,1.0,1.0,-14.0,32.0,33.0,34.0,48.0,26.550000000000075,26.474999999999998,26.071428571428587,26.657142857142965
2020-02-13,713,Red Mountain Pass,16.0,30.0,7.0,17.1,0.0,0.0,2.4,61,27.7,,34.19999999999998,68.09999999999926,117.79999999999939,221.1999999999996,1.0,1.0,1.0,-14.0,30.0,33.0,34.0,48.0,27.500000000000075,26.925,26.114285714285728,26.778571428571535
2020-02-14,713,Red Mountain Pass,21.0,40.0,11.0,17.1,0.1,0.1,2.4,60,28.2,100.0,34.19999999999998,68.29999999999926,118.79999999999939,223.6999999999996,7.0,1.0,1.0,-14.0,40.0,40.0,40.0,48.0,27.950000000000074,27.250000000000004,26.65714285714287,26.885714285714393
2020-02-15,713,Red Mountain Pass,21.0,34.0,9.0,17.2,0.0,0.0,2.5,59,28.8,,34.29999999999998,68.49999999999926,119.19999999999939,226.1999999999996,9.0,1.0,1.0,-14.0,40.0,40.0,40.0,48.0,28.500000000000075,28.000000000000004,27.22857142857144,26.985714285714398
2020-02-16,713,Red Mountain Pass,27.0,35.0,20.0,17.2,0.3,0.3,2.5,58,29.3,100.0,34.39999999999998,68.59999999999926,119.5999999999994,228.6999999999996,9.0,7.0,1.0,-14.0,35.0,40.0,40.0,40.0,29.050000000000075,28.500000000000004,27.714285714285726,27.0857142857144
2020-02-17,713,Red Mountain Pass,23.0,34.0,9.0,17.5,0.0,0.0,2.8,60,28.8,,34.699999999999974,68.99999999999926,120.19999999999939,231.4999999999996,9.0,9.0,1.0,-14.0,35.0,40.0,40.0,40.0,29.050000000000075,28.775000000000002,27.985714285714298,27.11428571428583
2020-02-18,713,Red Mountain Pass,19.0,36.0,7.0,17.5,0.0,0.0,2.8,60,28.8,,34.99999999999997,69.39999999999927,120.69999999999939,234.0999999999996,7.0,7.0,1.0,-14.0,36.0,36.0,40.0,40.0,28.800000000000075,28.925,28.41428571428573,27.250000000000117
2020-02-19,713,Red Mountain Pass,20.0,35.0,5.0,17.5,0.0,0.0,2.8,59,29.3,,34.99999999999997,69.69999999999926,121.0999999999994,236.6999999999996,5.0,5.0,5.0,1.0,36.0,36.0,40.0,40.0,29.050000000000075,29.05,28.700000000000014,27.385714285714407
2020-02-20,713,Red Mountain Pass,16.0,38.0,-1.0,17.5,0.0,0.0,2.8,58,29.8,,34.99999999999997,69.99999999999926,121.4999999999994,239.29999999999959,-1.0,-1.0,-1.0,-1.0,38.0,38.0,40.0,40.0,29.550000000000075,29.175,29.000000000000018,27.55714285714298
2020-02-21,713,Red Mountain Pass,25.0,44.0,10.0,17.5,0.0,0.0,2.8,58,29.8,,34.99999999999997,69.99999999999926,121.89999999999941,240.6999999999996,-1.0,-1.0,-1.0,-1.0,44.0,44.0,44.0,44.0,29.800000000000075,29.425,29.22857142857145,27.942857142857267
2020-02-22,713,Red Mountain Pass,30.0,44.0,22.0,17.5,0.3,0.3,2.8,57,30.4,100.0,34.99999999999997,69.99999999999926,122.1999999999994,241.39999999999958,10.0,-1.0,-1.0,-1.0,44.0,44.0,44.0,44.0,30.100000000000072,29.825000000000003,29.457142857142877,28.342857142857266
2020-02-23,713,Red Mountain Pass,21.0,30.0,10.0,17.8,0.5,0.5,3.1,60,29.3,100.0,35.29999999999997,70.29999999999926,122.7999999999994,242.39999999999958,10.0,-1.0,-1.0,-1.0,44.0,44.0,44.0,44.0,29.850000000000072,29.825000000000003,29.457142857142877,28.58571428571441
2020-02-24,713,Red Mountain Pass,15.0,24.0,5.0,18.3,0.0,0.0,3.6,65,27.8,,36.099999999999966,71.09999999999926,123.5999999999994,243.79999999999959,5.0,5.0,-1.0,-1.0,30.0,44.0,44.0,44.0,28.550000000000075,29.325000000000003,29.314285714285734,28.650000000000126
2020-02-25,713,Red Mountain Pass,4.0,13.0,-10.0,18.3,0.2,0.2,3.6,66,27.4,50.0,36.599999999999966,71.89999999999925,124.3999999999994,245.0999999999996,-10.0,-10.0,-10.0,-10.0,24.0,44.0,44.0,44.0,27.600000000000072,28.725,29.11428571428573,28.76428571428584
2020-02-26,713,Red Mountain Pass,13.0,32.0,-7.0,18.5,0.1,0.2,3.8,66,27.6,200.0,36.79999999999997,72.89999999999925,125.3999999999994,246.4999999999996,-10.0,-10.0,-10.0,-10.0,32.0,32.0,44.0,44.0,27.50000000000007,28.025,28.871428571428588,28.785714285714413
2020-02-27,713,Red Mountain Pass,20.0,36.0,9.0,18.6,0.0,0.0,3.9,63,29.2,,37.099999999999966,73.69999999999925,126.4999999999994,247.9999999999996,-7.0,-10.0,-10.0,-10.0,36.0,36.0,44.0,44.0,28.40000000000007,28.0,28.7857142857143,28.89285714285727
2020-02-28,713,Red Mountain Pass,23.0,43.0,9.0,18.6,0.0,0.0,3.9,62,29.7,,37.19999999999997,73.99999999999926,127.5999999999994,249.4999999999996,9.0,-10.0,-10.0,-10.0,43.0,43.0,44.0,44.0,29.450000000000067,28.475,28.77142857142858,29.000000000000124
2020-02-29,713,Red Mountain Pass,25.0,40.0,13.0,18.6,0.0,0.0,3.9,62,29.7,,37.19999999999997,74.29999999999927,128.6999999999994,250.8999999999996,9.0,-7.0,-10.0,-10.0,43.0,43.0,43.0,44.0,29.700000000000067,29.05,28.671428571428578,29.064285714285838
2020-03-01,713,Red Mountain Pass,25.0,34.0,20.0,18.6,0.3,0.3,3.9,60,30.7,100.0,37.19999999999997,74.39999999999927,129.4999999999994,252.2999999999996,13.0,9.0,-10.0,-10.0,40.0,43.0,43.0,44.0,30.200000000000067,29.825,28.871428571428574,29.164285714285835
2020-03-02,713,Red Mountain Pass,21.0,35.0,8.0,18.9,0.0,0.0,0.3,64,29.2,,37.499999999999964,74.69999999999926,130.0999999999994,253.69999999999962,8.0,8.0,-10.0,-10.0,35.0,43.0,43.0,44.0,29.950000000000067,29.825,29.071428571428573,29.192857142857264
2020-03-03,713,Red Mountain Pass,23.0,40.0,8.0,18.9,0.0,0.0,0.3,62,30.2,,37.79999999999996,74.99999999999926,130.6999999999994,255.09999999999962,8.0,8.0,-7.0,-10.0,40.0,40.0,43.0,44.0,29.700000000000067,29.95,29.471428571428568,29.29285714285726
2020-03-04,713,Red Mountain Pass,26.0,43.0,14.0,18.9,0.0,0.0,0.3,61,30.7,,37.79999999999996,75.29999999999926,131.0999999999994,256.4999999999996,8.0,8.0,8.0,-10.0,43.0,43.0,43.0,44.0,30.450000000000067,30.2,29.91428571428571,29.39285714285726
2020-03-05,713,Red Mountain Pass,27.0,45.0,13.0,18.9,0.0,0.0,0.3,60,31.2,,37.79999999999996,75.59999999999926,131.3999999999994,257.8999999999996,13.0,8.0,8.0,-10.0,45.0,45.0,45.0,45.0,30.950000000000067,30.325,30.199999999999996,29.492857142857257
2020-03-06,713,Red Mountain Pass,29.0,44.0,18.0,18.9,0.1,0.1,0.3,59,31.7,100.0,37.79999999999996,75.59999999999926,131.69999999999942,259.29999999999956,13.0,8.0,8.0,-10.0,45.0,45.0,45.0,45.0,31.450000000000067,30.95,30.485714285714284,29.628571428571544
2020-03-07,713,Red Mountain Pass,31.0,44.0,20.0,19.0,0.0,0.0,0.4,58,32.4,,37.89999999999996,75.69999999999925,132.09999999999943,260.79999999999956,18.0,13.0,8.0,-10.0,44.0,45.0,45.0,45.0,32.05000000000007,31.5,30.87142857142857,29.771428571428686
2020-03-08,713,Red Mountain Pass,30.0,40.0,24.0,19.0,0.3,0.3,0.4,57,33.0,100.0,37.999999999999964,75.79999999999924,132.49999999999943,261.99999999999955,20.0,13.0,8.0,-10.0,44.0,45.0,45.0,45.0,32.70000000000007,32.075,31.2,30.0357142857144
