Date,Station Id,Station Name,Air Temperature Average (degF),Air Temperature Maximum (degF),Air Temperature Minimum (degF),Precipitation Accumulation (in) Start of Day Values,Precipitation Increment (in),Precipitation Increment - Snow-adj (in),Precipitation Month-to-date (in) Start of Day Values,Snow Depth (in) Start of Day Values,Snow Density (pct) Start of Day Values,Snow Rain Ratio (unitless),Wind Direction Average (degree),Wind Speed Average (mph),Wind Speed Maximum (mph)
2014-09-20,602,Loveland Basin,47,62,39,38.6,0.00,0.00,1.60,0,,,,,
2014-09-21,602,Loveland Basin,45,53,38,38.6,0.10,0.10,1.60,0,,0.0,,,
2014-09-22,602,Loveland Basin,44,51,40,38.7,0.30,0.30,1.70,0,,0.0,,,
2014-09-23,602,Loveland Basin,44,51,38,39.0,0.00,0.00,2.00,0,,,,,
2014-09-24,602,Loveland Basin,46,61,36,39.0,0.00,0.00,2.00,0,,,,,
2014-09-25,602,Loveland Basin,49,65,40,39.0,0.00,0.00,2.00,0,,,,,
2014-09-26,602,Loveland Basin,49,63,42,39.0,0.00,0.00,2.00,0,,,,,
2014-09-27,602,Loveland Basin,49,62,41,39.0,0.00,0.00,2.00,0,,,,,
2014-09-28,602,Loveland Basin,44,53,37,39.0,0.10,0.10,2.00,0,,0.0,,,
2014-09-29,602,Loveland Basin,36,48,28,39.1,0.70,0.70,2.10,0,,0.0,,,
2014-09-30,602,Loveland Basin,31,37,28,39.8,0.30,0.30,2.80,0,,0.0,,,
2014-10-01,602,Loveland Basin,31,40,24,0.0,0.10,0.10,3.10,0,,100.0,,,
2014-10-02,602,Loveland Basin,28,36,22,0.1,0.10,0.10,0.10,1,,0.0,,,
2014-10-03,602,Loveland Basin,33,41,26,0.2,0.00,0.00,0.20,0,,,,,
2014-10-04,602,Loveland Basin,37,47,29,0.2,0.00,0.00,0.20,0,,,,,
2014-10-05,602,Loveland Basin,37,47,31,0.2,0.00,0.00,0.20,0,,,,,
2014-10-06,602,Loveland Basin,40,49,34,0.2,0.00,0.00,0.20,0,,,,,
2014-10-07,602,Loveland Basin,41,53,32,0.2,0.00,0.00,0.20,0,,,,,
2014-10-08,602,Loveland Basin,42,55,34,0.2,0.00,0.00,0.20,0,,,,,
2014-10-09,602,Loveland Basin,35,41,32,0.2,0.10,0.10,0.20,0,,0.0,,,
2014-10-10,602,Loveland Basin,34,39,31,0.3,0.10,0.10,0.30,0,,0.0,,,
2014-10-11,602,Loveland Basin,36,45,30,0.4,0.00,0.00,0.40,0,,,,,
2014-10-12,602,Loveland Basin,28,36,23,0.4,0.50,0.50,0.40,0,,100.0,,,
2014-10-13,602,Loveland Basin,25,32,22,0.9,0.00,0.10,0.90,5,,,,,
2014-10-14,602,Loveland Basin,37,52,24,0.9,0.00,0.00,0.90,5,,,,,
2014-10-15,602,Loveland Basin,45,56,35,0.9,0.00,0.00,0.90,3,,,,,
2014-10-16,602,Loveland Basin,42,52,34,0.9,0.00,0.00,0.90,2,,,,,
2014-10-17,602,Loveland Basin,40,52,33,0.9,0.00,0.00,0.90,2,,,,,
2014-10-18,602,Loveland Basin,38,49,32,0.9,0.00,0.00,0.90,2,,,,,
2014-10-19,602,Loveland Basin,38,49,32,0.9,0.00,0.00,0.90,2,,,,,
2014-10-20,602,Loveland Basin,39,50,32,0.9,0.00,0.00,0.90,2,,,,,
2014-10-21,602,Loveland Basin,38,48,32,0.9,0.20,0.20,0.90,1,,100.0,,,
2014-10-22,602,Loveland Basin,34,42,31,1.1,0.00,0.00,1.10,3,,,,,
2014-10-23,602,Loveland Basin,39,49,31,1.1,0.00,0.00,1.10,3,,,,,
2014-10-24,602,Loveland Basin,44,55,38,1.1,0.00,0.00,1.10,3,,,,,
2014-10-25,602,Loveland Basin,43,58,34,1.1,0.00,0.00,1.10,3,,,,,
2014-10-26,602,Loveland Basin,41,50,34,1.1,0.00,0.00,1.10,2,,,,,
2014-10-27,602,Loveland Basin,24,35,15,1.1,0.20,0.20,1.10,2,,50.0,,,
2014-10-28,602,Loveland Basin,28,40,19,1.3,0.00,0.00,1.30,5,,,,,
2014-10-29,602,Loveland Basin,34,44,26,1.3,0.00,0.00,1.30,4,,,,,
2014-10-30,602,Loveland Basin,34,44,29,1.3,0.00,0.00,1.30,4,,,,,
2014-10-31,602,Loveland Basin,40,51,30,1.3,0.00,0.10,1.30,4,,,,,
2014-11-01,602,Loveland Basin,40,49,33,1.3,0.00,0.00,1.30,3,33.3,,,,
2014-11-02,602,Loveland Basin,33,39,24,1.3,0.10,0.10,0.00,3,33.3,0.0,,,
2014-11-03,602,Loveland Basin,23,29,16,1.4,0.20,0.20,0.10,3,33.3,100.0,,,
2014-11-04,602,Loveland Basin,24,36,11,1.6,0.00,0.00,0.30,4,30.0,,,,
2014-11-05,602,Loveland Basin,31,44,24,1.6,0.00,0.10,0.30,5,24.0,,,,
2014-11-06,602,Loveland Basin,37,49,28,1.6,0.00,0.00,0.30,5,26.0,,,,
2014-11-07,602,Loveland Basin,35,40,30,1.6,0.00,0.10,0.30,5,26.0,,,,
2014-11-08,602,Loveland Basin,34,45,24,1.6,0.00,0.00,0.30,5,28.0,,,,
2014-11-09,602,Loveland Basin,38,46,32,1.6,0.10,0.10,0.30,5,28.0,0.0,,,
2014-11-10,602,Loveland Basin,24,36,12,1.7,0.40,0.40,0.40,5,28.0,75.0,,,
2014-11-11,602,Loveland Basin,19,26,10,2.1,0.00,0.10,0.80,10,17.0,,,,
2014-11-12,602,Loveland Basin,15,23,7,2.1,0.60,0.60,0.80,10,18.0,50.0,,,
2014-11-13,602,Loveland Basin,17,23,5,2.7,0.30,0.50,1.40,14,15.0,167.0,,,
2014-11-14,602,Loveland Basin,22,27,18,3.0,0.20,0.20,1.70,16,16.2,50.0,,,
2014-11-15,602,Loveland Basin,15,23,3,3.2,0.70,0.70,1.90,15,18.0,71.0,,,
2014-11-16,602,Loveland Basin,1,8,-7,3.9,0.00,0.10,2.60,22,14.5,,,,
2014-11-17,602,Loveland Basin,5,13,0,3.9,0.00,0.00,2.60,19,17.4,,,,
2014-11-18,602,Loveland Basin,14,20,7,3.9,0.00,0.00,2.60,18,18.3,,,,
2014-11-19,602,Loveland Basin,22,29,15,3.9,0.00,0.00,2.60,17,19.4,,,,
2014-11-20,602,Loveland Basin,24,31,16,3.9,0.00,0.00,2.60,16,20.6,,,,
2014-11-21,602,Loveland Basin,21,30,14,3.9,0.10,0.10,2.60,16,20.6,100.0,,,
2014-11-22,602,Loveland Basin,26,34,19,4.0,0.20,0.20,2.70,15,22.7,100.0,,,
2014-11-23,602,Loveland Basin,12,19,5,4.2,0.40,0.50,2.90,18,20.0,125.0,,,
2014-11-24,602,Loveland Basin,8,13,5,4.6,0.40,0.40,3.30,23,17.8,100.0,,,
2014-11-25,602,Loveland Basin,15,24,4,5.0,0.60,0.60,3.70,25,18.0,100.0,,,
2014-11-26,602,Loveland Basin,25,29,22,5.6,0.30,0.30,4.30,29,17.6,100.0,,,
2014-11-27,602,Loveland Basin,30,36,23,5.9,0.00,0.00,4.60,28,19.3,,,,
2014-11-28,602,Loveland Basin,33,40,28,5.9,0.00,0.00,4.60,25,21.6,,,,
2014-11-29,602,Loveland Basin,28,36,22,5.9,0.10,0.10,4.60,24,22.5,0.0,,,
2014-11-30,602,Loveland Basin,28,33,22,6.0,0.00,0.00,4.70,23,23.5,,,,
2014-12-01,602,Loveland Basin,24,30,21,6.0,0.00,0.00,4.70,23,23.5,,,,
2014-12-02,602,Loveland Basin,27,35,18,6.0,0.00,0.00,0.00,23,23.5,,,,
2014-12-03,602,Loveland Basin,28,38,23,6.0,0.00,0.00,0.00,22,24.5,,,,
2014-12-04,602,Loveland Basin,29,35,25,6.0,0.00,0.00,0.00,22,24.5,,,,
2014-12-05,602,Loveland Basin,25,33,18,6.0,0.10,0.10,0.00,22,24.5,0.0,,,
2014-12-06,602,Loveland Basin,28,35,21,6.1,0.00,0.00,0.10,21,25.7,,,,
2014-12-07,602,Loveland Basin,25,31,18,6.1,0.00,0.00,0.10,21,25.7,,,,
2014-12-08,602,Loveland Basin,28,39,21,6.1,0.00,0.00,0.10,21,25.7,,,,
2014-12-09,602,Loveland Basin,30,40,24,6.1,0.00,0.00,0.10,21,25.7,,,,
2014-12-10,602,Loveland Basin,28,38,23,6.1,0.00,0.10,0.10,21,25.7,,,,
2014-12-11,602,Loveland Basin,29,38,24,6.1,0.00,0.00,0.10,21,26.2,,,,
2014-12-12,602,Loveland Basin,34,44,26,6.1,0.00,0.00,0.10,21,26.2,,,,
2014-12-13,602,Loveland Basin,30,39,24,6.1,0.00,0.00,0.10,21,26.2,,,,
2014-12-14,602,Loveland Basin,19,24,13,6.1,0.40,0.40,0.10,21,26.2,100.0,,,
2014-12-15,602,Loveland Basin,11,15,7,6.5,0.10,0.10,0.50,27,21.9,100.0,,,
2014-12-16,602,Loveland Basin,22,33,11,6.6,0.00,0.00,0.60,27,22.2,,,,
2014-12-17,602,Loveland Basin,20,28,15,6.6,0.10,0.10,0.60,26,23.1,100.0,,,
2014-12-18,602,Loveland Basin,15,24,8,6.7,0.00,0.00,0.70,26,23.5,,,,
2014-12-19,602,Loveland Basin,13,19,7,6.7,0.00,0.00,0.70,26,23.5,,,,
2014-12-20,602,Loveland Basin,20,27,17,6.7,0.10,0.10,0.70,26,23.5,100.0,,,
2014-12-21,602,Loveland Basin,21,24,16,6.8,0.80,1.10,0.80,26,23.8,138.0,,,
2014-12-22,602,Loveland Basin,12,17,5,7.6,1.10,1.10,1.60,36,20.3,100.0,,,
2014-12-23,602,Loveland Basin,4,9,1,8.7,0.10,0.10,2.70,48,17.5,100.0,,,
2014-12-24,602,Loveland Basin,15,26,2,8.8,0.00,0.00,2.80,44,19.3,,,,
2014-12-25,602,Loveland Basin,17,26,3,8.8,0.20,0.20,2.80,41,20.7,100.0,,,
2014-12-26,602,Loveland Basin,2,12,-6,9.0,0.10,0.10,3.00,42,20.7,100.0,,,
2014-12-27,602,Loveland Basin,-1,7,-8,9.1,0.00,0.00,3.10,41,21.5,,,,
2014-12-28,602,Loveland Basin,8,13,4,9.1,0.30,0.30,3.10,40,22.0,100.0,,,
2014-12-29,602,Loveland Basin,-1,8,-12,9.4,0.10,0.10,3.40,41,22.2,100.0,,,
2014-12-30,602,Loveland Basin,-6,2,-13,9.5,0.00,0.00,3.50,41,22.4,,,,
2014-12-31,602,Loveland Basin,8,18,-3,9.5,0.00,0.10,3.50,40,23.0,,,,
2015-01-01,602,Loveland Basin,9,18,2,9.5,0.00,0.00,3.50,39,23.8,,,,
2015-01-02,602,Loveland Basin,11,21,1,9.5,0.10,0.10,0.00,39,23.8,0.0,,,
2015-01-03,602,Loveland Basin,12,21,3,9.6,0.20,0.20,0.10,38,24.5,100.0,,,
2015-01-04,602,Loveland Basin,13,18,2,9.8,0.00,0.10,0.30,43,22.1,,,,
2015-01-05,602,Loveland Basin,27,32,17,9.8,0.00,0.10,0.30,41,23.4,,,,
2015-01-06,602,Loveland Basin,29,34,27,9.8,0.00,0.00,0.30,40,24.2,,,,
2015-01-07,602,Loveland Basin,29,36,24,9.8,0.00,0.00,0.30,39,24.9,,,,
2015-01-08,602,Loveland Basin,30,36,23,9.8,0.00,0.00,0.30,38,25.5,,,,
2015-01-09,602,Loveland Basin,25,33,20,9.8,0.00,0.00,0.30,38,25.5,,,,
2015-01-10,602,Loveland Basin,26,32,20,9.8,0.00,0.00,0.30,38,25.5,,,,
2015-01-11,602,Loveland Basin,24,30,18,9.8,0.20,0.20,0.30,37,26.2,100.0,,,
2015-01-12,602,Loveland Basin,18,26,12,10.0,0.00,0.00,0.50,42,23.6,,,,
2015-01-13,602,Loveland Basin,20,26,11,10.0,0.00,0.00,0.50,41,24.1,,,,
2015-01-14,602,Loveland Basin,16,26,10,10.0,0.00,0.00,0.50,40,24.8,,,,
2015-01-15,602,Loveland Basin,22,32,12,10.0,0.00,0.00,0.50,39,25.4,,,,
2015-01-16,602,Loveland Basin,27,35,17,10.0,0.00,0.00,0.50,39,25.4,,,,
2015-01-17,602,Loveland Basin,19,26,11,10.0,0.10,0.10,0.50,38,26.1,100.0,,,
2015-01-18,602,Loveland Basin,27,34,22,10.1,0.00,0.10,0.60,39,25.6,,,,
2015-01-19,602,Loveland Basin,25,31,18,10.1,0.30,0.30,0.60,39,25.9,100.0,,,
2015-01-20,602,Loveland Basin,14,22,8,10.4,0.10,0.10,0.90,44,23.6,100.0,,,
2015-01-21,602,Loveland Basin,7,17,-8,10.5,0.00,0.00,1.00,45,23.3,,,,
2015-01-22,602,Loveland Basin,4,16,-8,10.5,0.10,0.10,1.00,45,23.3,0.0,,,
2015-01-23,602,Loveland Basin,18,27,9,10.6,0.00,0.00,1.10,44,23.9,,,,
2015-01-24,602,Loveland Basin,22,29,13,10.6,0.00,0.10,1.10,42,25.0,,,,
2015-01-25,602,Loveland Basin,26,34,22,10.6,0.00,0.10,1.10,42,25.2,,,,
2015-01-26,602,Loveland Basin,33,44,26,10.6,0.00,0.00,1.10,42,25.5,,,,
2015-01-27,602,Loveland Basin,32,46,25,10.6,0.00,0.00,1.10,41,26.1,,,,
2015-01-28,602,Loveland Basin,25,29,21,10.6,0.00,0.00,1.10,41,26.1,,,,
2015-01-29,602,Loveland Basin,24,33,18,10.6,0.00,0.00,1.10,40,26.8,,,,
2015-01-30,602,Loveland Basin,25,32,20,10.6,0.20,0.20,1.10,40,26.8,100.0,,,
2015-01-31,602,Loveland Basin,23,31,11,10.8,0.10,0.10,1.30,42,26.0,100.0,,,
2015-02-01,602,Loveland Basin,13,18,7,10.9,0.00,0.00,1.40,43,25.6,,,,
2015-02-02,602,Loveland Basin,21,26,17,10.9,0.10,0.20,0.00,42,26.2,200.0,,,
2015-02-03,602,Loveland Basin,26,31,22,11.0,0.20,0.20,0.10,44,25.5,50.0,,,
2015-02-04,602,Loveland Basin,26,30,22,11.2,0.70,0.80,0.30,45,25.1,114.0,,,
2015-02-05,602,Loveland Basin,28,35,19,11.9,0.00,0.00,1.00,53,22.8,,,,
2015-02-06,602,Loveland Basin,35,42,29,11.9,0.00,0.00,1.00,51,23.7,,,,
2015-02-07,602,Loveland Basin,32,42,22,11.9,0.00,0.00,1.00,49,24.7,,,,
2015-02-08,602,Loveland Basin,30,41,22,11.9,0.00,0.00,1.00,48,25.2,,,,
2015-02-09,602,Loveland Basin,32,43,24,11.9,0.00,0.00,1.00,47,25.7,,,,
2015-02-10,602,Loveland Basin,26,32,20,11.9,0.10,0.10,1.00,47,25.7,100.0,,,
2015-02-11,602,Loveland Basin,21,31,15,12.0,0.00,0.00,1.10,47,26.0,,,,
2015-02-12,602,Loveland Basin,26,34,19,12.0,0.00,0.00,1.10,48,25.4,,,,
2015-02-13,602,Loveland Basin,29,39,22,12.0,0.00,0.00,1.10,47,26.0,,,,
2015-02-14,602,Loveland Basin,33,45,25,12.0,0.00,0.10,1.10,46,26.5,,,,
2015-02-15,602,Loveland Basin,24,33,12,12.0,0.10,0.10,1.10,45,27.3,100.0,,,
2015-02-16,602,Loveland Basin,10,15,4,12.1,0.30,0.30,1.20,50,24.8,100.0,,,
2015-02-17,602,Loveland Basin,9,16,3,12.4,0.20,0.20,1.50,52,24.4,50.0,,,
2015-02-18,602,Loveland Basin,20,32,11,12.6,0.00,0.10,1.70,51,25.1,,,,
2015-02-19,602,Loveland Basin,28,37,18,12.6,0.00,0.00,1.70,50,25.8,,,,
2015-02-20,602,Loveland Basin,20,30,13,12.6,0.30,0.30,1.70,49,26.3,100.0,,,
2015-02-21,602,Loveland Basin,12,22,-1,12.9,0.20,0.20,2.00,54,24.4,100.0,,,
2015-02-22,602,Loveland Basin,2,15,-9,13.1,0.20,0.20,2.20,55,24.4,100.0,,,
2015-02-23,602,Loveland Basin,18,33,7,13.3,0.00,0.00,2.40,55,24.7,,,,
2015-02-24,602,Loveland Basin,17,34,6,13.3,0.00,0.00,2.40,53,25.7,,,,
2015-02-25,602,Loveland Basin,16,27,2,13.3,0.30,0.50,2.40,52,26.2,167.0,,,
2015-02-26,602,Loveland Basin,6,19,-4,13.6,0.00,0.10,2.70,59,23.9,,,,
2015-02-27,602,Loveland Basin,10,22,2,13.6,0.20,0.20,2.70,58,24.5,50.0,,,
2015-02-28,602,Loveland Basin,13,26,0,13.8,0.00,0.20,2.90,57,25.1,,,,
2015-03-01,602,Loveland Basin,21,27,15,13.8,0.30,0.30,2.90,58,25.0,67.0,,,
2015-03-02,602,Loveland Basin,28,36,16,14.1,0.20,0.20,0.30,59,24.9,100.0,,,
2015-03-03,602,Loveland Basin,15,23,6,14.3,0.20,0.20,0.50,60,24.8,100.0,,,
2015-03-04,602,Loveland Basin,3,11,-4,14.5,0.00,0.00,0.70,62,24.4,,,,
2015-03-05,602,Loveland Basin,13,25,0,14.5,0.10,0.10,0.70,61,24.8,100.0,,,
2015-03-06,602,Loveland Basin,22,36,13,14.6,0.00,0.00,0.80,59,25.8,,,,
2015-03-07,602,Loveland Basin,27,42,15,14.6,0.00,0.00,0.80,58,26.2,,,,
2015-03-08,602,Loveland Basin,24,36,16,14.6,0.00,0.00,0.80,57,26.7,,,,
2015-03-09,602,Loveland Basin,23,36,13,14.6,0.00,0.00,0.80,57,26.7,,,,
2015-03-10,602,Loveland Basin,26,41,16,14.6,0.00,0.00,0.80,57,26.7,,,,
2015-03-11,602,Loveland Basin,30,44,17,14.6,0.00,0.00,0.80,56,27.1,,,,
2015-03-12,602,Loveland Basin,31,42,25,14.6,0.00,0.00,0.80,55,27.6,,,,
2015-03-13,602,Loveland Basin,26,35,16,14.6,0.20,0.30,0.80,55,27.6,150.0,,,
2015-03-14,602,Loveland Basin,30,46,14,14.8,0.00,0.00,1.00,58,26.7,,,,
2015-03-15,602,Loveland Basin,40,58,26,14.8,0.00,0.00,1.00,58,26.7,,,,
2015-03-16,602,Loveland Basin,39,52,29,14.8,0.00,0.00,1.00,56,27.7,,,,
2015-03-17,602,Loveland Basin,39,54,29,14.8,0.00,0.00,1.00,56,27.7,,,,
2015-03-18,602,Loveland Basin,35,43,27,14.8,0.00,0.00,1.00,54,28.7,,,,
2015-03-19,602,Loveland Basin,27,37,16,14.8,0.00,0.00,1.00,54,28.7,,,,
2015-03-20,602,Loveland Basin,29,47,17,14.8,0.00,0.00,1.00,54,28.7,,,,
2015-03-21,602,Loveland Basin,32,47,21,14.8,0.00,0.00,1.00,54,28.7,,,,
2015-03-22,602,Loveland Basin,34,45,27,14.8,0.00,0.00,1.00,54,28.7,,,,
2015-03-23,602,Loveland Basin,31,44,22,14.8,0.20,0.30,1.00,53,29.2,150.0,,,
2015-03-24,602,Loveland Basin,25,34,15,15.0,0.20,0.20,1.20,57,27.7,100.0,,,
2015-03-25,602,Loveland Basin,20,27,14,15.2,0.40,0.40,1.40,59,27.1,75.0,,,
2015-03-26,602,Loveland Basin,26,36,14,15.6,0.00,0.00,1.80,62,26.3,,,,
2015-03-27,602,Loveland Basin,33,45,25,15.6,0.00,0.10,1.80,60,27.2,,,,
2015-03-28,602,Loveland Basin,38,51,31,15.6,0.00,0.00,1.80,58,28.3,,,,
2015-03-29,602,Loveland Basin,35,48,24,15.6,0.00,0.00,1.80,57,28.8,,,,
2015-03-30,602,Loveland Basin,36,49,27,15.6,0.00,0.00,1.80,56,29.3,,,,
2015-03-31,602,Loveland Basin,39,52,27,15.6,0.00,0.00,1.80,55,29.8,,,,
2015-04-01,602,Loveland Basin,34,44,24,15.6,0.00,0.00,1.80,54,30.4,,,,
2015-04-02,602,Loveland Basin,26,38,14,15.6,0.10,0.20,0.00,54,30.4,200.0,,,
2015-04-03,602,Loveland Basin,19,32,10,15.7,0.10,0.10,0.10,57,29.1,100.0,,,
2015-04-04,602,Loveland Basin,30,44,13,15.8,0.00,0.10,0.20,56,29.8,,,,
2015-04-05,602,Loveland Basin,35,47,23,15.8,0.00,0.00,0.20,55,30.5,,,,
2015-04-06,602,Loveland Basin,36,48,24,15.8,0.00,0.10,0.20,54,31.1,,,,
2015-04-07,602,Loveland Basin,34,47,21,15.8,0.00,0.10,0.20,54,31.3,,,,
2015-04-08,602,Loveland Basin,30,44,17,15.8,0.00,0.00,0.20,53,32.1,,,,
2015-04-09,602,Loveland Basin,26,38,17,15.8,0.20,0.20,0.20,53,32.1,100.0,,,
2015-04-10,602,Loveland Basin,30,45,18,16.0,0.00,0.00,0.40,54,31.9,,,,
2015-04-11,602,Loveland Basin,34,48,22,16.0,0.00,0.00,0.40,54,31.9,,,,
2015-04-12,602,Loveland Basin,31,42,22,16.0,0.00,0.00,0.40,53,32.5,,,,
2015-04-13,602,Loveland Basin,35,49,23,16.0,0.00,0.00,0.40,53,32.5,,,,
2015-04-14,602,Loveland Basin,38,53,26,16.0,0.00,0.00,0.40,53,32.5,,,,
2015-04-15,602,Loveland Basin,29,41,19,16.0,0.00,0.00,0.40,51,33.7,,,,
2015-04-16,602,Loveland Basin,23,35,20,16.0,0.70,0.70,0.40,52,33.1,100.0,,,
2015-04-17,602,Loveland Basin,23,36,12,16.7,0.80,1.00,1.10,63,28.4,125.0,,,
2015-04-18,602,Loveland Basin,24,36,15,17.5,0.40,0.40,1.90,69,27.4,100.0,,,
2015-04-19,602,Loveland Basin,25,34,17,17.9,0.10,0.10,2.30,68,28.4,100.0,,,
2015-04-20,602,Loveland Basin,26,38,21,18.0,0.40,0.50,2.40,67,29.0,125.0,,,
2015-04-21,602,Loveland Basin,32,46,24,18.4,0.00,0.00,2.80,68,29.3,,,,
2015-04-22,602,Loveland Basin,33,48,23,18.4,0.00,0.00,2.80,65,30.6,,,,
2015-04-23,602,Loveland Basin,32,46,23,18.4,0.20,0.20,2.80,64,31.1,50.0,,,
2015-04-24,602,Loveland Basin,30,45,22,18.6,0.00,0.10,3.00,63,31.7,,,,
2015-04-25,602,Loveland Basin,32,44,24,18.6,0.50,0.60,3.00,63,31.9,120.0,,,
2015-04-26,602,Loveland Basin,29,37,25,19.1,0.20,0.30,3.50,69,30.0,150.0,,,
2015-04-27,602,Loveland Basin,30,40,24,19.3,0.00,0.00,3.70,70,30.0,,,,
2015-04-28,602,Loveland Basin,34,51,18,19.3,0.00,0.00,3.70,67,31.2,,,,
2015-04-29,602,Loveland Basin,39,53,28,19.3,0.00,0.00,3.70,63,33.0,,,,
2015-04-30,602,Loveland Basin,40,57,30,19.3,0.00,0.00,3.70,61,33.8,,,,
2015-05-01,602,Loveland Basin,38,55,31,19.3,0.10,0.10,3.70,60,33.2,0.0,,,
2015-05-02,602,Loveland Basin,40,52,33,19.4,0.00,0.00,0.10,59,33.4,,,,
2015-05-03,602,Loveland Basin,40,54,32,19.4,0.00,0.00,0.10,58,33.8,,,,
2015-05-04,602,Loveland Basin,37,50,32,19.4,0.10,0.10,0.10,57,34.0,100.0,,,
2015-05-05,602,Loveland Basin,36,42,30,19.5,0.10,0.10,0.20,56,34.8,0.0,,,
2015-05-06,602,Loveland Basin,36,46,31,19.6,0.20,0.20,0.30,56,34.8,100.0,,,
2015-05-07,602,Loveland Basin,35,49,30,19.8,0.10,0.10,0.50,56,35.2,0.0,,,
2015-05-08,602,Loveland Basin,34,45,30,19.9,1.00,1.00,0.60,55,35.8,80.0,,,
2015-05-09,602,Loveland Basin,30,44,20,20.9,0.80,0.80,1.60,58,35.3,100.0,,,
2015-05-10,602,Loveland Basin,24,36,17,21.7,0.10,0.10,2.40,65,32.8,100.0,,,
2015-05-11,602,Loveland Basin,31,43,20,21.8,0.10,0.10,2.50,63,34.0,100.0,,,
2015-05-12,602,Loveland Basin,40,53,31,21.9,0.00,0.00,2.60,60,35.8,,,,
2015-05-13,602,Loveland Basin,37,46,33,21.9,0.10,0.10,2.60,58,36.6,0.0,,,
2015-05-14,602,Loveland Basin,39,49,31,22.0,0.10,0.10,2.70,58,36.6,0.0,,,
2015-05-15,602,Loveland Basin,32,43,20,22.1,0.20,0.20,2.80,58,36.4,50.0,,,
2015-05-16,602,Loveland Basin,29,41,18,22.3,0.30,0.30,3.00,58,36.6,100.0,,,
2015-05-17,602,Loveland Basin,32,42,26,22.6,0.40,0.40,3.30,61,35.2,100.0,,,
2015-05-18,602,Loveland Basin,35,49,25,23.0,0.40,0.40,3.70,62,35.3,75.0,,,
2015-05-19,602,Loveland Basin,32,42,28,23.4,0.50,0.50,4.10,64,34.7,100.0,,,
2015-05-20,602,Loveland Basin,35,47,25,23.9,0.00,0.00,4.60,66,34.4,,,,
2015-05-21,602,Loveland Basin,36,53,29,23.9,0.00,0.00,4.60,62,36.5,,,,
2015-05-22,602,Loveland Basin,36,49,31,23.9,0.30,0.30,4.60,61,37.0,0.0,,,
2015-05-23,602,Loveland Basin,31,45,22,24.2,0.20,0.20,4.90,61,37.0,100.0,,,
2015-05-24,602,Loveland Basin,33,48,22,24.4,0.10,0.10,5.10,61,37.4,0.0,,,
2015-05-25,602,Loveland Basin,35,49,28,24.5,0.00,0.00,5.20,60,37.8,,,,
2015-05-26,602,Loveland Basin,38,52,31,24.5,0.10,0.10,5.20,58,38.6,0.0,,,
2015-05-27,602,Loveland Basin,40,52,30,24.6,0.10,0.10,5.30,57,38.8,0.0,,,
2015-05-28,602,Loveland Basin,38,52,29,24.7,0.00,0.00,5.40,56,38.8,,,,
2015-05-29,602,Loveland Basin,35,48,27,24.7,0.20,0.20,5.40,54,38.9,0.0,,,
2015-05-30,602,Loveland Basin,41,56,27,24.9,0.00,0.00,5.60,54,38.7,,,,
2015-05-31,602,Loveland Basin,45,58,35,24.9,0.00,0.00,5.60,51,39.6,,,,
2015-06-01,602,Loveland Basin,47,62,38,24.9,0.00,0.00,5.60,49,39.8,,,,
2015-06-02,602,Loveland Basin,49,61,40,24.9,0.00,0.00,0.00,47,41.5,,,,
2015-06-03,602,Loveland Basin,47,59,37,24.9,0.00,0.00,0.00,43,44.0,,,,
2015-06-04,602,Loveland Basin,49,62,37,24.9,0.00,0.00,0.00,41,44.4,,,,
2015-06-05,602,Loveland Basin,41,53,35,24.9,0.40,0.40,0.00,37,46.5,0.0,,,
2015-06-06,602,Loveland Basin,42,54,34,25.3,0.00,0.00,0.40,35,48.9,,,,
2015-06-07,602,Loveland Basin,42,56,33,25.3,0.00,0.00,0.40,34,47.9,,,,
2015-06-08,602,Loveland Basin,45,58,33,25.3,0.00,0.00,0.40,31,49.4,,,,
2015-06-09,602,Loveland Basin,47,61,38,25.3,0.00,0.00,0.40,28,50.7,,,,
2015-06-10,602,Loveland Basin,44,53,39,25.3,0.10,0.10,0.40,26,50.4,0.0,,,
2015-06-11,602,Loveland Basin,42,56,35,25.4,0.70,0.70,0.50,24,51.2,0.0,,,
2015-06-12,602,Loveland Basin,43,55,36,26.1,0.10,0.10,1.20,22,55.9,0.0,,,
2015-06-13,602,Loveland Basin,44,57,37,26.2,0.00,0.00,1.30,19,64.7,,,,
2015-06-14,602,Loveland Basin,45,56,37,26.2,0.00,0.00,1.30,15,66.0,,,,
2015-06-15,602,Loveland Basin,46,59,37,26.2,0.00,0.00,1.30,15,56.7,,,,
2015-06-16,602,Loveland Basin,47,58,40,26.2,0.00,0.00,1.30,11,70.0,,,,
2015-06-17,602,Loveland Basin,50,63,40,26.2,0.00,0.00,1.30,10,61.0,,,,
2015-06-18,602,Loveland Basin,52,64,41,26.2,0.00,0.00,1.30,8,53.8,,,,
2015-06-19,602,Loveland Basin,54,67,42,26.2,0.00,0.00,1.30,3,,,,,
2015-06-20,602,Loveland Basin,55,66,43,26.2,0.00,0.00,1.30,0,,,,,
2015-06-21,602,Loveland Basin,58,68,46,26.2,0.00,0.00,1.30,0,,,,,
2015-06-22,602,Loveland Basin,58,69,46,26.2,0.00,0.00,1.30,0,,,,,
2015-06-23,602,Loveland Basin,55,68,44,26.2,0.00,0.00,1.30,0,,,,,
